datetime;fecha;hora;prod;wind_speed
2007-10-22 08:00:00;2007-10-22;08:00;151;3.8
2007-10-22 09:00:00;2007-10-22;09:00;171;3.9
2007-10-22 10:00:00;2007-10-22;10:00;24;2.6
2007-10-22 11:00:00;2007-10-22;11:00;0;3.4
2007-10-22 12:00:00;2007-10-22;12:00;0;2.8
2007-10-22 13:00:00;2007-10-22;13:00;127;3.2
2007-10-22 14:00:00;2007-10-22;14:00;4;1.8
2007-10-22 15:00:00;2007-10-22;15:00;0;1.9
2007-10-22 16:00:00;2007-10-22;16:00;0;2.2
2007-10-22 17:00:00;2007-10-22;17:00;0;2.4
2007-10-22 18:00:00;2007-10-22;18:00;0;1.9
2007-10-22 19:00:00;2007-10-22;19:00;0;2.2
2007-10-22 20:00:00;2007-10-22;20:00;0;2.5
2007-10-22 21:00:00;2007-10-22;21:00;0;1.8
2007-10-22 22:00:00;2007-10-22;22:00;0;2.4
2007-10-22 23:00:00;2007-10-22;23:00;0;1.5
2007-10-23 00:00:00;2007-10-23;00:00;0;1.5
2007-10-23 01:00:00;2007-10-23;01:00;0;2.9
2007-10-23 02:00:00;2007-10-23;02:00;409;3.8
2007-10-23 03:00:00;2007-10-23;03:00;1335;4.3
2007-10-23 04:00:00;2007-10-23;04:00;1956;3.5
2007-10-23 05:00:00;2007-10-23;05:00;1504;4.7
2007-10-23 06:00:00;2007-10-23;06:00;887;2.9
2007-10-23 07:00:00;2007-10-23;07:00;2065;4.3
2007-10-23 08:00:00;2007-10-23;08:00;2161;2.7
2007-10-23 09:00:00;2007-10-23;09:00;1994;4.3
2007-10-23 10:00:00;2007-10-23;10:00;2549;4.4
2007-10-23 11:00:00;2007-10-23;11:00;1609;4.1
2007-10-23 12:00:00;2007-10-23;12:00;2194;4
2007-10-23 13:00:00;2007-10-23;13:00;1961;4.3
2007-10-23 14:00:00;2007-10-23;14:00;2465;3.5
2007-10-23 15:00:00;2007-10-23;15:00;1829;4.5
2007-10-23 16:00:00;2007-10-23;16:00;1357;4.3
2007-10-23 17:00:00;2007-10-23;17:00;1436;3
2007-10-23 18:00:00;2007-10-23;18:00;44;4
2007-10-23 19:00:00;2007-10-23;19:00;338;3.5
2007-10-23 20:00:00;2007-10-23;20:00;1836;4.2
2007-10-23 21:00:00;2007-10-23;21:00;2224;4.5
2007-10-23 22:00:00;2007-10-23;22:00;712;3.3
2007-10-23 23:00:00;2007-10-23;23:00;579;3.3
2007-10-24 00:00:00;2007-10-24;00:00;83;3
2007-10-24 01:00:00;2007-10-24;01:00;0;2.4
2007-10-24 02:00:00;2007-10-24;02:00;0;1.9
2007-10-24 03:00:00;2007-10-24;03:00;0;2.6
2007-10-24 04:00:00;2007-10-24;04:00;37;4.8
2007-10-24 05:00:00;2007-10-24;05:00;429;3.9
2007-10-24 06:00:00;2007-10-24;06:00;51;3.5
2007-10-24 07:00:00;2007-10-24;07:00;1131;4
2007-10-24 08:00:00;2007-10-24;08:00;356;2.2
2007-10-24 09:00:00;2007-10-24;09:00;883;2.6
2007-10-24 10:00:00;2007-10-24;10:00;1671;4.9
2007-10-24 11:00:00;2007-10-24;11:00;1998;5.4
2007-10-24 12:00:00;2007-10-24;12:00;3701;5.4
2007-10-24 13:00:00;2007-10-24;13:00;3092;4.6
2007-10-24 14:00:00;2007-10-24;14:00;7781;5.6
2007-10-24 15:00:00;2007-10-24;15:00;11784;6.5
2007-10-24 16:00:00;2007-10-24;16:00;8508;6.1
2007-10-24 17:00:00;2007-10-24;17:00;7644;7.2
2007-10-24 18:00:00;2007-10-24;18:00;15443;10.1
2007-10-24 19:00:00;2007-10-24;19:00;17995;8.8
2007-10-24 20:00:00;2007-10-24;20:00;21822;9.5
2007-10-24 21:00:00;2007-10-24;21:00;23273;10.8
2007-10-24 22:00:00;2007-10-24;22:00;29625;15.4
2007-10-24 23:00:00;2007-10-24;23:00;32535;12.8
2007-10-25 00:00:00;2007-10-25;00:00;25949;13.7
2007-10-25 01:00:00;2007-10-25;01:00;29313;15.8
2007-10-25 02:00:00;2007-10-25;02:00;33916;12.7
2007-10-25 03:00:00;2007-10-25;03:00;22540;8.2
2007-10-25 04:00:00;2007-10-25;04:00;19189;8.1
2007-10-25 05:00:00;2007-10-25;05:00;23088;8.6
2007-10-25 06:00:00;2007-10-25;06:00;24844;11.1
2007-10-25 07:00:00;2007-10-25;07:00;26266;9.4
2007-10-25 08:00:00;2007-10-25;08:00;19356;10.9
2007-10-25 09:00:00;2007-10-25;09:00;0;13
2007-10-25 10:00:00;2007-10-25;10:00;0;10.2
2007-10-25 11:00:00;2007-10-25;11:00;0;9.3
2007-10-25 12:00:00;2007-10-25;12:00;0;NA
2007-10-25 13:00:00;2007-10-25;13:00;0;NA
2007-10-25 14:00:00;2007-10-25;14:00;0;NA
2007-10-25 15:00:00;2007-10-25;15:00;0;NA
2007-10-25 16:00:00;2007-10-25;16:00;0;NA
2007-10-25 17:00:00;2007-10-25;17:00;0;NA
2007-10-25 18:00:00;2007-10-25;18:00;0;NA
2007-10-25 19:00:00;2007-10-25;19:00;0;NA
2007-10-25 20:00:00;2007-10-25;20:00;0;NA
2007-10-25 21:00:00;2007-10-25;21:00;0;NA
2007-10-25 22:00:00;2007-10-25;22:00;0;NA
2007-10-25 23:00:00;2007-10-25;23:00;9370;7.4
2007-10-26 00:00:00;2007-10-26;00:00;20842;9.3
2007-10-26 01:00:00;2007-10-26;01:00;17234;6.5
2007-10-26 02:00:00;2007-10-26;02:00;16591;8.4
2007-10-26 03:00:00;2007-10-26;03:00;19563;6.9
2007-10-26 04:00:00;2007-10-26;04:00;21322;6
2007-10-26 05:00:00;2007-10-26;05:00;18232;6.5
2007-10-26 06:00:00;2007-10-26;06:00;16775;6.1
2007-10-26 07:00:00;2007-10-26;07:00;11883;7.9
2007-10-26 08:00:00;2007-10-26;08:00;15118;9.8
2007-10-26 09:00:00;2007-10-26;09:00;0;NA
2007-10-26 10:00:00;2007-10-26;10:00;0;NA
2007-10-26 11:00:00;2007-10-26;11:00;0;NA
2007-10-26 12:00:00;2007-10-26;12:00;0;NA
2007-10-26 13:00:00;2007-10-26;13:00;0;NA
2007-10-26 14:00:00;2007-10-26;14:00;0;NA
2007-10-26 15:00:00;2007-10-26;15:00;1;9.5
2007-10-26 16:00:00;2007-10-26;16:00;15691;6.9
2007-10-26 17:00:00;2007-10-26;17:00;19774;6.3
2007-10-26 18:00:00;2007-10-26;18:00;19368;4.1
2007-10-26 19:00:00;2007-10-26;19:00;16531;5.6
2007-10-26 20:00:00;2007-10-26;20:00;21804;10.5
2007-10-26 21:00:00;2007-10-26;21:00;23525;7.5
2007-10-26 22:00:00;2007-10-26;22:00;23602;11.1
2007-10-26 23:00:00;2007-10-26;23:00;19969;10.5
2007-10-27 00:00:00;2007-10-27;00:00;17940;8.1
2007-10-27 01:00:00;2007-10-27;01:00;13456;10.8
2007-10-27 02:00:00;2007-10-27;02:00;16360;8.8
2007-10-27 03:00:00;2007-10-27;03:00;11901;10
2007-10-27 04:00:00;2007-10-27;04:00;17522;10.6
2007-10-27 05:00:00;2007-10-27;05:00;18238;10.9
2007-10-27 06:00:00;2007-10-27;06:00;17298;10.2
2007-10-27 07:00:00;2007-10-27;07:00;16696;9.4
2007-10-27 08:00:00;2007-10-27;08:00;10489;7.3
2007-10-27 09:00:00;2007-10-27;09:00;12125;7.8
2007-10-27 10:00:00;2007-10-27;10:00;17145;6
2007-10-27 11:00:00;2007-10-27;11:00;17575;9.9
2007-10-27 12:00:00;2007-10-27;12:00;21518;8.4
2007-10-27 13:00:00;2007-10-27;13:00;17912;7.6
2007-10-27 14:00:00;2007-10-27;14:00;6960;4.6
2007-10-27 15:00:00;2007-10-27;15:00;2117;4
2007-10-27 16:00:00;2007-10-27;16:00;1651;3.6
2007-10-27 17:00:00;2007-10-27;17:00;1221;2.5
2007-10-27 18:00:00;2007-10-27;18:00;203;2.6
2007-10-27 19:00:00;2007-10-27;19:00;2523;5.3
2007-10-27 20:00:00;2007-10-27;20:00;4091;8.1
2007-10-27 21:00:00;2007-10-27;21:00;3833;3.9
2007-10-27 22:00:00;2007-10-27;22:00;2580;5.4
2007-10-27 23:00:00;2007-10-27;23:00;1796;5.9
2007-10-28 00:00:00;2007-10-28;00:00;1940;4.5
2007-10-28 01:00:00;2007-10-28;01:00;2857;6.3
2007-10-28 02:00:00;2007-10-28;02:00;2658;5.3
2007-10-28 02:00:00;2007-10-28;02:00;3631;5.3
2007-10-28 03:00:00;2007-10-28;03:00;1891;5.5
2007-10-28 04:00:00;2007-10-28;04:00;2328;4.2
2007-10-28 05:00:00;2007-10-28;05:00;2425;4.1
2007-10-28 06:00:00;2007-10-28;06:00;4704;5.7
2007-10-28 07:00:00;2007-10-28;07:00;6311;5.6
2007-10-28 08:00:00;2007-10-28;08:00;3661;4.8
2007-10-28 09:00:00;2007-10-28;09:00;2663;5.2
2007-10-28 10:00:00;2007-10-28;10:00;4873;4.7
2007-10-28 11:00:00;2007-10-28;11:00;4497;5.4
2007-10-28 12:00:00;2007-10-28;12:00;5474;4.2
2007-10-28 13:00:00;2007-10-28;13:00;5354;4.7
2007-10-28 14:00:00;2007-10-28;14:00;2943;4.6
2007-10-28 15:00:00;2007-10-28;15:00;3655;3.5
2007-10-28 16:00:00;2007-10-28;16:00;1252;3.3
2007-10-28 17:00:00;2007-10-28;17:00;439;3.4
2007-10-28 18:00:00;2007-10-28;18:00;252;2.8
2007-10-28 19:00:00;2007-10-28;19:00;53;3
2007-10-28 20:00:00;2007-10-28;20:00;293;3.1
2007-10-28 21:00:00;2007-10-28;21:00;0;1
2007-10-28 22:00:00;2007-10-28;22:00;0;3.4
2007-10-28 23:00:00;2007-10-28;23:00;1529;5.7
2007-10-29 00:00:00;2007-10-29;00:00;2146;5.3
2007-10-29 01:00:00;2007-10-29;01:00;241;2.8
2007-10-29 02:00:00;2007-10-29;02:00;79;2.4
2007-10-29 03:00:00;2007-10-29;03:00;459;3.2
2007-10-29 04:00:00;2007-10-29;04:00;20;3.9
2007-10-29 05:00:00;2007-10-29;05:00;649;5.5
2007-10-29 06:00:00;2007-10-29;06:00;4038;6.3
2007-10-29 07:00:00;2007-10-29;07:00;11042;6.2
2007-10-29 08:00:00;2007-10-29;08:00;7455;6.8
2007-10-29 09:00:00;2007-10-29;09:00;602;6.4
2007-10-29 10:00:00;2007-10-29;10:00;0;NA
2007-10-29 11:00:00;2007-10-29;11:00;0;NA
2007-10-29 12:00:00;2007-10-29;12:00;0;NA
2007-10-29 13:00:00;2007-10-29;13:00;0;NA
2007-10-29 14:00:00;2007-10-29;14:00;0;NA
2007-10-29 15:00:00;2007-10-29;15:00;0;NA
2007-10-29 16:00:00;2007-10-29;16:00;0;NA
2007-10-29 17:00:00;2007-10-29;17:00;0;NA
2007-10-29 18:00:00;2007-10-29;18:00;0;NA
2007-10-29 19:00:00;2007-10-29;19:00;0;9.9
2007-10-29 20:00:00;2007-10-29;20:00;2954;8.8
2007-10-29 21:00:00;2007-10-29;21:00;23011;8.7
2007-10-29 22:00:00;2007-10-29;22:00;21728;7.5
2007-10-29 23:00:00;2007-10-29;23:00;17461;5.8
2007-10-30 00:00:00;2007-10-30;00:00;14544;7.4
2007-10-30 01:00:00;2007-10-30;01:00;17717;8
2007-10-30 02:00:00;2007-10-30;02:00;22358;9.2
2007-10-30 03:00:00;2007-10-30;03:00;23793;8.8
2007-10-30 04:00:00;2007-10-30;04:00;21898;7.2
2007-10-30 05:00:00;2007-10-30;05:00;17665;8.5
2007-10-30 06:00:00;2007-10-30;06:00;18458;7.6
2007-10-30 07:00:00;2007-10-30;07:00;21224;8.2
2007-10-30 08:00:00;2007-10-30;08:00;23628;11.3
2007-10-30 09:00:00;2007-10-30;09:00;0;10.5
2007-10-30 10:00:00;2007-10-30;10:00;0;NA
2007-10-30 11:00:00;2007-10-30;11:00;0;NA
2007-10-30 12:00:00;2007-10-30;12:00;0;NA
2007-10-30 13:00:00;2007-10-30;13:00;0;NA
2007-10-30 14:00:00;2007-10-30;14:00;0;NA
2007-10-30 15:00:00;2007-10-30;15:00;0;NA
2007-10-30 16:00:00;2007-10-30;16:00;0;NA
2007-10-30 17:00:00;2007-10-30;17:00;0;NA
2007-10-30 18:00:00;2007-10-30;18:00;0;NA
2007-10-30 19:00:00;2007-10-30;19:00;0;11
2007-10-30 20:00:00;2007-10-30;20:00;11456;8.2
2007-10-30 21:00:00;2007-10-30;21:00;17547;6.5
2007-10-30 22:00:00;2007-10-30;22:00;16102;9.3
2007-10-30 23:00:00;2007-10-30;23:00;23019;8.1
2007-10-31 00:00:00;2007-10-31;00:00;21936;7
2007-10-31 01:00:00;2007-10-31;01:00;16813;7.3
2007-10-31 02:00:00;2007-10-31;02:00;16394;8.8
2007-10-31 03:00:00;2007-10-31;03:00;14819;9.7
2007-10-31 04:00:00;2007-10-31;04:00;15535;9
2007-10-31 05:00:00;2007-10-31;05:00;25240;13.3
2007-10-31 06:00:00;2007-10-31;06:00;30226;12.7
2007-10-31 07:00:00;2007-10-31;07:00;26145;13.5
2007-10-31 08:00:00;2007-10-31;08:00;22089;14.1
2007-10-31 09:00:00;2007-10-31;09:00;0;NA
2007-10-31 10:00:00;2007-10-31;10:00;0;NA
2007-10-31 11:00:00;2007-10-31;11:00;0;NA
2007-10-31 12:00:00;2007-10-31;12:00;0;NA
2007-10-31 13:00:00;2007-10-31;13:00;0;NA
2007-10-31 14:00:00;2007-10-31;14:00;0;NA
2007-10-31 15:00:00;2007-10-31;15:00;0;NA
2007-10-31 16:00:00;2007-10-31;16:00;0;NA
2007-10-31 17:00:00;2007-10-31;17:00;0;NA
2007-10-31 18:00:00;2007-10-31;18:00;0;NA
2007-10-31 19:00:00;2007-10-31;19:00;0;10.6
2007-10-31 20:00:00;2007-10-31;20:00;0;11.9
2007-10-31 21:00:00;2007-10-31;21:00;21099;11.5
2007-10-31 22:00:00;2007-10-31;22:00;27181;10.5
2007-10-31 23:00:00;2007-10-31;23:00;26047;9.7
2007-11-01 00:00:00;2007-11-01;00:00;26758;8.2
2007-11-01 01:00:00;2007-11-01;01:00;25321;8.9
2007-11-01 02:00:00;2007-11-01;02:00;26237;9.5
2007-11-01 03:00:00;2007-11-01;03:00;21161;9.8
2007-11-01 04:00:00;2007-11-01;04:00;17492;9
2007-11-01 05:00:00;2007-11-01;05:00;12046;8.3
2007-11-01 06:00:00;2007-11-01;06:00;12555;9.2
2007-11-01 07:00:00;2007-11-01;07:00;12802;8.7
2007-11-01 08:00:00;2007-11-01;08:00;11375;8.5
2007-11-01 09:00:00;2007-11-01;09:00;11366;7.4
2007-11-01 10:00:00;2007-11-01;10:00;6794;6.8
2007-11-01 11:00:00;2007-11-01;11:00;3450;5.8
2007-11-01 12:00:00;2007-11-01;12:00;2061;5.5
2007-11-01 13:00:00;2007-11-01;13:00;2187;4.2
2007-11-01 14:00:00;2007-11-01;14:00;1344;4.1
2007-11-01 15:00:00;2007-11-01;15:00;870;3.6
2007-11-01 16:00:00;2007-11-01;16:00;72;2.4
2007-11-01 17:00:00;2007-11-01;17:00;0;2
2007-11-01 18:00:00;2007-11-01;18:00;279;3.6
2007-11-01 19:00:00;2007-11-01;19:00;1429;4.5
2007-11-01 20:00:00;2007-11-01;20:00;2705;6
2007-11-01 21:00:00;2007-11-01;21:00;2625;7.4
2007-11-01 22:00:00;2007-11-01;22:00;6804;6.1
2007-11-01 23:00:00;2007-11-01;23:00;10124;7.3
2007-11-02 00:00:00;2007-11-02;00:00;8426;6.2
2007-11-02 01:00:00;2007-11-02;01:00;5620;6.4
2007-11-02 02:00:00;2007-11-02;02:00;5887;8.4
2007-11-02 03:00:00;2007-11-02;03:00;7324;7.4
2007-11-02 04:00:00;2007-11-02;04:00;4803;7.4
2007-11-02 05:00:00;2007-11-02;05:00;2855;5.2
2007-11-02 06:00:00;2007-11-02;06:00;728;2.4
2007-11-02 07:00:00;2007-11-02;07:00;615;5.1
2007-11-02 08:00:00;2007-11-02;08:00;2828;7.1
2007-11-02 09:00:00;2007-11-02;09:00;4028;8.3
2007-11-02 10:00:00;2007-11-02;10:00;3835;7.7
2007-11-02 11:00:00;2007-11-02;11:00;3295;7.5
2007-11-02 12:00:00;2007-11-02;12:00;1721;6.5
2007-11-02 13:00:00;2007-11-02;13:00;1480;4.9
2007-11-02 14:00:00;2007-11-02;14:00;112;2.8
2007-11-02 15:00:00;2007-11-02;15:00;0;2.1
2007-11-02 16:00:00;2007-11-02;16:00;1;3.1
2007-11-02 17:00:00;2007-11-02;17:00;140;2.7
2007-11-02 18:00:00;2007-11-02;18:00;2775;5.3
2007-11-02 19:00:00;2007-11-02;19:00;3984;6.8
2007-11-02 20:00:00;2007-11-02;20:00;8384;9.2
2007-11-02 21:00:00;2007-11-02;21:00;9900;7.3
2007-11-02 22:00:00;2007-11-02;22:00;13336;9.7
2007-11-02 23:00:00;2007-11-02;23:00;16208;10
2007-11-03 00:00:00;2007-11-03;00:00;14734;10.4
2007-11-03 01:00:00;2007-11-03;01:00;15484;9.7
2007-11-03 02:00:00;2007-11-03;02:00;11078;9.1
2007-11-03 03:00:00;2007-11-03;03:00;8694;8.2
2007-11-03 04:00:00;2007-11-03;04:00;5199;4.9
2007-11-03 05:00:00;2007-11-03;05:00;487;2.8
2007-11-03 06:00:00;2007-11-03;06:00;0;1.7
2007-11-03 07:00:00;2007-11-03;07:00;180;2.4
2007-11-03 08:00:00;2007-11-03;08:00;295;2.9
2007-11-03 09:00:00;2007-11-03;09:00;4;3.5
2007-11-03 10:00:00;2007-11-03;10:00;696;3.5
2007-11-03 11:00:00;2007-11-03;11:00;1261;5.5
2007-11-03 12:00:00;2007-11-03;12:00;286;3.7
2007-11-03 13:00:00;2007-11-03;13:00;0;1.6
2007-11-03 14:00:00;2007-11-03;14:00;0;1.4
2007-11-03 15:00:00;2007-11-03;15:00;0;1.8
2007-11-03 16:00:00;2007-11-03;16:00;0;2.2
2007-11-03 17:00:00;2007-11-03;17:00;79;4.2
2007-11-03 18:00:00;2007-11-03;18:00;2144;4.2
2007-11-03 19:00:00;2007-11-03;19:00;2326;3.2
2007-11-03 20:00:00;2007-11-03;20:00;1650;3.5
2007-11-03 21:00:00;2007-11-03;21:00;2342;4.2
2007-11-03 22:00:00;2007-11-03;22:00;776;5.1
2007-11-03 23:00:00;2007-11-03;23:00;1750;5.8
2007-11-04 00:00:00;2007-11-04;00:00;2060;5.4
2007-11-04 01:00:00;2007-11-04;01:00;615;2.9
2007-11-04 02:00:00;2007-11-04;02:00;304;2
2007-11-04 03:00:00;2007-11-04;03:00;13;1.9
2007-11-04 04:00:00;2007-11-04;04:00;12;3.2
2007-11-04 05:00:00;2007-11-04;05:00;16;3.1
2007-11-04 06:00:00;2007-11-04;06:00;0;2.4
2007-11-04 07:00:00;2007-11-04;07:00;0;1.8
2007-11-04 08:00:00;2007-11-04;08:00;0;0.7
2007-11-04 09:00:00;2007-11-04;09:00;0;1.8
2007-11-04 10:00:00;2007-11-04;10:00;0;3.5
2007-11-04 11:00:00;2007-11-04;11:00;0;2.9
2007-11-04 12:00:00;2007-11-04;12:00;0;2.2
2007-11-04 13:00:00;2007-11-04;13:00;0;1.9
2007-11-04 14:00:00;2007-11-04;14:00;0;2
2007-11-04 15:00:00;2007-11-04;15:00;0;1.3
2007-11-04 16:00:00;2007-11-04;16:00;0;1.4
2007-11-04 17:00:00;2007-11-04;17:00;0;1.3
2007-11-04 18:00:00;2007-11-04;18:00;29;3.6
2007-11-04 19:00:00;2007-11-04;19:00;1309;4.8
2007-11-04 20:00:00;2007-11-04;20:00;1760;3.4
2007-11-04 21:00:00;2007-11-04;21:00;1626;3.1
2007-11-04 22:00:00;2007-11-04;22:00;2267;4.1
2007-11-04 23:00:00;2007-11-04;23:00;1665;4.3
2007-11-05 00:00:00;2007-11-05;00:00;1063;4.5
2007-11-05 01:00:00;2007-11-05;01:00;541;3.4
2007-11-05 02:00:00;2007-11-05;02:00;0;1.2
2007-11-05 03:00:00;2007-11-05;03:00;0;1.3
2007-11-05 04:00:00;2007-11-05;04:00;0;1.2
2007-11-05 05:00:00;2007-11-05;05:00;0;0.2
2007-11-05 06:00:00;2007-11-05;06:00;0;1.2
2007-11-05 07:00:00;2007-11-05;07:00;0;0.9
2007-11-05 08:00:00;2007-11-05;08:00;0;1.3
2007-11-05 09:00:00;2007-11-05;09:00;16;2.9
2007-11-05 10:00:00;2007-11-05;10:00;0;1.8
2007-11-05 11:00:00;2007-11-05;11:00;0;0.9
2007-11-05 12:00:00;2007-11-05;12:00;0;0.5
2007-11-05 13:00:00;2007-11-05;13:00;0;1.9
2007-11-05 14:00:00;2007-11-05;14:00;0;2.4
2007-11-05 15:00:00;2007-11-05;15:00;0;2.1
2007-11-05 16:00:00;2007-11-05;16:00;0;2.5
2007-11-05 17:00:00;2007-11-05;17:00;20;3.4
2007-11-05 18:00:00;2007-11-05;18:00;2300;4.3
2007-11-05 19:00:00;2007-11-05;19:00;9303;9.7
2007-11-05 20:00:00;2007-11-05;20:00;17689;9.7
2007-11-05 21:00:00;2007-11-05;21:00;13271;7.1
2007-11-05 22:00:00;2007-11-05;22:00;10658;8.8
2007-11-05 23:00:00;2007-11-05;23:00;8664;9.3
2007-11-06 00:00:00;2007-11-06;00:00;14033;9.6
2007-11-06 01:00:00;2007-11-06;01:00;18272;6.8
2007-11-06 02:00:00;2007-11-06;02:00;20440;7.1
2007-11-06 03:00:00;2007-11-06;03:00;13724;7.7
2007-11-06 04:00:00;2007-11-06;04:00;14094;8.9
2007-11-06 05:00:00;2007-11-06;05:00;15262;10.1
2007-11-06 06:00:00;2007-11-06;06:00;14416;8.1
2007-11-06 07:00:00;2007-11-06;07:00;15606;7.6
2007-11-06 08:00:00;2007-11-06;08:00;16949;7.3
2007-11-06 09:00:00;2007-11-06;09:00;14302;6
2007-11-06 10:00:00;2007-11-06;10:00;11709;6.6
2007-11-06 11:00:00;2007-11-06;11:00;8456;6.5
2007-11-06 12:00:00;2007-11-06;12:00;5778;5.6
2007-11-06 13:00:00;2007-11-06;13:00;6420;6.5
2007-11-06 14:00:00;2007-11-06;14:00;7056;6
2007-11-06 15:00:00;2007-11-06;15:00;8183;6.1
2007-11-06 16:00:00;2007-11-06;16:00;6468;7.5
2007-11-06 17:00:00;2007-11-06;17:00;8923;6.2
2007-11-06 18:00:00;2007-11-06;18:00;12192;6.4
2007-11-06 19:00:00;2007-11-06;19:00;5821;8
2007-11-06 20:00:00;2007-11-06;20:00;5587;7.6
2007-11-06 21:00:00;2007-11-06;21:00;17267;8.5
2007-11-06 22:00:00;2007-11-06;22:00;23422;8.3
2007-11-06 23:00:00;2007-11-06;23:00;27488;8.8
2007-11-07 00:00:00;2007-11-07;00:00;22024;8.8
2007-11-07 01:00:00;2007-11-07;01:00;20802;9.7
2007-11-07 02:00:00;2007-11-07;02:00;24323;10.4
2007-11-07 03:00:00;2007-11-07;03:00;20289;8.1
2007-11-07 04:00:00;2007-11-07;04:00;16811;8.5
2007-11-07 05:00:00;2007-11-07;05:00;16325;9.8
2007-11-07 06:00:00;2007-11-07;06:00;16996;9.7
2007-11-07 07:00:00;2007-11-07;07:00;18669;10
2007-11-07 08:00:00;2007-11-07;08:00;15234;9.2
2007-11-07 09:00:00;2007-11-07;09:00;10753;8
2007-11-07 10:00:00;2007-11-07;10:00;4264;7.2
2007-11-07 11:00:00;2007-11-07;11:00;580;2.3
2007-11-07 12:00:00;2007-11-07;12:00;13;4
2007-11-07 13:00:00;2007-11-07;13:00;2;1.5
2007-11-07 14:00:00;2007-11-07;14:00;0;0.8
2007-11-07 15:00:00;2007-11-07;15:00;0;3
2007-11-07 16:00:00;2007-11-07;16:00;60;2.8
2007-11-07 17:00:00;2007-11-07;17:00;0;0
2007-11-07 18:00:00;2007-11-07;18:00;0;2.4
2007-11-07 19:00:00;2007-11-07;19:00;0;2.6
2007-11-07 20:00:00;2007-11-07;20:00;0;3.3
2007-11-07 21:00:00;2007-11-07;21:00;0;1.5
2007-11-07 22:00:00;2007-11-07;22:00;0;2
2007-11-07 23:00:00;2007-11-07;23:00;0;1.4
2007-11-08 00:00:00;2007-11-08;00:00;0;0
2007-11-08 01:00:00;2007-11-08;01:00;0;0.7
2007-11-08 02:00:00;2007-11-08;02:00;0;3.2
2007-11-08 03:00:00;2007-11-08;03:00;0;2.6
2007-11-08 04:00:00;2007-11-08;04:00;0;2.9
2007-11-08 05:00:00;2007-11-08;05:00;0;2.2
2007-11-08 06:00:00;2007-11-08;06:00;0;2.8
2007-11-08 07:00:00;2007-11-08;07:00;0;3.6
2007-11-08 08:00:00;2007-11-08;08:00;9;2.9
2007-11-08 09:00:00;2007-11-08;09:00;396;3.1
2007-11-08 10:00:00;2007-11-08;10:00;1;2.7
2007-11-08 11:00:00;2007-11-08;11:00;2;1.6
2007-11-08 12:00:00;2007-11-08;12:00;0;1.6
2007-11-08 13:00:00;2007-11-08;13:00;0;2.6
2007-11-08 14:00:00;2007-11-08;14:00;0;2
2007-11-08 15:00:00;2007-11-08;15:00;0;1.7
2007-11-08 16:00:00;2007-11-08;16:00;0;2.5
2007-11-08 17:00:00;2007-11-08;17:00;0;2.9
2007-11-08 18:00:00;2007-11-08;18:00;0;2
2007-11-08 19:00:00;2007-11-08;19:00;168;3.1
2007-11-08 20:00:00;2007-11-08;20:00;1173;3.4
2007-11-08 21:00:00;2007-11-08;21:00;3294;5.2
2007-11-08 22:00:00;2007-11-08;22:00;5084;8.1
2007-11-08 23:00:00;2007-11-08;23:00;8462;7.4
2007-11-09 00:00:00;2007-11-09;00:00;10082;8.4
2007-11-09 01:00:00;2007-11-09;01:00;18512;11.3
2007-11-09 02:00:00;2007-11-09;02:00;18107;8.2
2007-11-09 03:00:00;2007-11-09;03:00;15573;8.3
2007-11-09 04:00:00;2007-11-09;04:00;15807;10.5
2007-11-09 05:00:00;2007-11-09;05:00;20320;13
2007-11-09 06:00:00;2007-11-09;06:00;24414;14.2
2007-11-09 07:00:00;2007-11-09;07:00;26904;14
2007-11-09 08:00:00;2007-11-09;08:00;26359;12.6
2007-11-09 09:00:00;2007-11-09;09:00;27366;12.5
2007-11-09 10:00:00;2007-11-09;10:00;34304;13.3
2007-11-09 11:00:00;2007-11-09;11:00;32197;8.9
2007-11-09 12:00:00;2007-11-09;12:00;28659;9.7
2007-11-09 13:00:00;2007-11-09;13:00;22907;8.3
2007-11-09 14:00:00;2007-11-09;14:00;23302;8.4
2007-11-09 15:00:00;2007-11-09;15:00;16950;11.3
2007-11-09 16:00:00;2007-11-09;16:00;22280;8
2007-11-09 17:00:00;2007-11-09;17:00;18861;7
2007-11-09 18:00:00;2007-11-09;18:00;19661;6.6
2007-11-09 19:00:00;2007-11-09;19:00;18962;8.2
2007-11-09 20:00:00;2007-11-09;20:00;21213;9.9
2007-11-09 21:00:00;2007-11-09;21:00;26533;8.6
2007-11-09 22:00:00;2007-11-09;22:00;25671;8.6
2007-11-09 23:00:00;2007-11-09;23:00;19032;7.7
2007-11-10 00:00:00;2007-11-10;00:00;19324;9.1
2007-11-10 01:00:00;2007-11-10;01:00;19860;8.3
2007-11-10 02:00:00;2007-11-10;02:00;21640;10
2007-11-10 03:00:00;2007-11-10;03:00;24577;11.6
2007-11-10 04:00:00;2007-11-10;04:00;25759;12.2
2007-11-10 05:00:00;2007-11-10;05:00;24627;10.6
2007-11-10 06:00:00;2007-11-10;06:00;22481;11
2007-11-10 07:00:00;2007-11-10;07:00;21240;10.4
2007-11-10 08:00:00;2007-11-10;08:00;21292;10.6
2007-11-10 09:00:00;2007-11-10;09:00;16986;9.7
2007-11-10 10:00:00;2007-11-10;10:00;10197;6.7
2007-11-10 11:00:00;2007-11-10;11:00;4527;5.4
